Sr No.,Location,Date,Month,Year,Season,Parameter,Actual Value,Mean,Std Dev,Unit,Source,Notes/Extraction Remark
325,Upstream of Mathura,,,,Post-monsoon,Ciprofloxacin,95.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
326,Upstream of Mathura,,,,Post-monsoon,Diclofenac,150.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
327,Upstream of Mathura,,,,Post-monsoon,Enrofloxacin,57.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
328,Upstream of Mathura,,,,Post-monsoon,Estrone,450.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
329,Upstream of Mathura,,,,Post-monsoon,Gemfibrozil,1100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
330,Upstream of Mathura,,,,Post-monsoon,Ketoprofen,550.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
331,Upstream of Mathura,,,,Post-monsoon,Naproxen,700.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
332,Upstream of Mathura,,,,Post-monsoon,Progesterone,225.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
333,Upstream of Mathura,,,,Post-monsoon,Sulfamethoxazole,180.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
334,Upstream of Mathura,,,,Post-monsoon,Testosterone,72.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
335,Upstream of Mathura,,,,Post-monsoon,Triclosan,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
336,Upstream of Mathura,,,,Post-monsoon,Trimethoprim,1300.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
337,Upstream of Mathura,,,,Summer,2-hydroxybenzothiazole,100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
338,Upstream of Mathura,,,,Summer,Atenolol,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
339,Upstream of Mathura,,,,Summer,Caffeine,150.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
340,Upstream of Mathura,,,,Summer,Carbamazepine,60.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
341,Upstream of Mathura,,,,Summer,Ciprofloxacin,45.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
342,Upstream of Mathura,,,,Summer,Diclofenac,180.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
343,Upstream of Mathura,,,,Summer,Enrofloxacin,35.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
344,Upstream of Mathura,,,,Summer,Estrone,500.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
345,Upstream of Mathura,,,,Summer,Gemfibrozil,50.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
346,Upstream of Mathura,,,,Summer,Ketoprofen,20.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
347,Upstream of Mathura,,,,Summer,Naproxen,400.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
348,Upstream of Mathura,,,,Summer,Progesterone,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
349,Upstream of Mathura,,,,Summer,Sulfamethoxazole,70.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
350,Upstream of Mathura,,,,Summer,Testosterone,110.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
351,Upstream of Mathura,,,,Summer,Triclosan,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
352,Upstream of Mathura,,,,Summer,Trimethoprim,5400.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
353,Downstream of Mathura,,,,Post-monsoon,2-hydroxybenzothiazole,400.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
354,Downstream of Mathura,,,,Post-monsoon,Atenolol,158.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
355,Downstream of Mathura,,,,Post-monsoon,Caffeine,60.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
356,Downstream of Mathura,,,,Post-monsoon,Carbamazepine,70.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
357,Downstream of Mathura,,,,Post-monsoon,Ciprofloxacin,125.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
358,Downstream of Mathura,,,,Post-monsoon,Diclofenac,210.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
359,Downstream of Mathura,,,,Post-monsoon,Enrofloxacin,39.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
360,Downstream of Mathura,,,,Post-monsoon,Estrone,40.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
361,Downstream of Mathura,,,,Post-monsoon,Gemfibrozil,330.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
362,Downstream of Mathura,,,,Post-monsoon,Ketoprofen,20.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
363,Downstream of Mathura,,,,Post-monsoon,Naproxen,100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
364,Downstream of Mathura,,,,Post-monsoon,Progesterone,5.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
365,Downstream of Mathura,,,,Post-monsoon,Sulfamethoxazole,210.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
366,Downstream of Mathura,,,,Post-monsoon,Testosterone,96.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
367,Downstream of Mathura,,,,Post-monsoon,Triclosan,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
368,Downstream of Mathura,,,,Post-monsoon,Trimethoprim,3300.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
369,Downstream of Mathura,,,,Summer,2-hydroxybenzothiazole,190.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
370,Downstream of Mathura,,,,Summer,Atenolol,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
371,Downstream of Mathura,,,,Summer,Caffeine,200.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
372,Downstream of Mathura,,,,Summer,Carbamazepine,105.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
373,Downstream of Mathura,,,,Summer,Ciprofloxacin,58.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
374,Downstream of Mathura,,,,Summer,Diclofenac,175.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
375,Downstream of Mathura,,,,Summer,Enrofloxacin,41.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
376,Downstream of Mathura,,,,Summer,Estrone,650.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
377,Downstream of Mathura,,,,Summer,Gemfibrozil,340.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
378,Downstream of Mathura,,,,Summer,Ketoprofen,300.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
379,Downstream of Mathura,,,,Summer,Naproxen,200.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
380,Downstream of Mathura,,,,Summer,Progesterone,290.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
381,Downstream of Mathura,,,,Summer,Sulfamethoxazole,55.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
382,Downstream of Mathura,,,,Summer,Testosterone,180.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
383,Downstream of Mathura,,,,Summer,Triclosan,22.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
384,Downstream of Mathura,,,,Summer,Trimethoprim,2300.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
385,Upstream of Agra city,,,,Post-monsoon,2-hydroxybenzothiazole,225.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
386,Upstream of Agra city,,,,Post-monsoon,Atenolol,65.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
387,Upstream of Agra city,,,,Post-monsoon,Caffeine,90.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
388,Upstream of Agra city,,,,Post-monsoon,Carbamazepine,90.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
389,Upstream of Agra city,,,,Post-monsoon,Ciprofloxacin,120.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
390,Upstream of Agra city,,,,Post-monsoon,Diclofenac,172.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
391,Upstream of Agra city,,,,Post-monsoon,Enrofloxacin,41.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
392,Upstream of Agra city,,,,Post-monsoon,Estrone,170.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
393,Upstream of Agra city,,,,Post-monsoon,Gemfibrozil,320.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
394,Upstream of Agra city,,,,Post-monsoon,Ketoprofen,90.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
395,Upstream of Agra city,,,,Post-monsoon,Naproxen,180.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
396,Upstream of Agra city,,,,Post-monsoon,Progesterone,75.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
397,Upstream of Agra city,,,,Post-monsoon,Sulfamethoxazole,290.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
398,Upstream of Agra city,,,,Post-monsoon,Testosterone,68.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
399,Upstream of Agra city,,,,Post-monsoon,Triclosan,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
400,Upstream of Agra city,,,,Post-monsoon,Trimethoprim,1400.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
401,Upstream of Agra city,,,,Summer,2-hydroxybenzothiazole,240.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
402,Upstream of Agra city,,,,Summer,Atenolol,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
403,Upstream of Agra city,,,,Summer,Caffeine,180.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
404,Upstream of Agra city,,,,Summer,Carbamazepine,65.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
405,Upstream of Agra city,,,,Summer,Ciprofloxacin,58.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
406,Upstream of Agra city,,,,Summer,Diclofenac,35.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
407,Upstream of Agra city,,,,Summer,Enrofloxacin,34.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
408,Upstream of Agra city,,,,Summer,Estrone,130.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
409,Upstream of Agra city,,,,Summer,Gemfibrozil,240.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
410,Upstream of Agra city,,,,Summer,Ketoprofen,40.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
411,Upstream of Agra city,,,,Summer,Naproxen,40.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
412,Upstream of Agra city,,,,Summer,Progesterone,75.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
413,Upstream of Agra city,,,,Summer,Sulfamethoxazole,50.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
414,Upstream of Agra city,,,,Summer,Testosterone,63.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
415,Upstream of Agra city,,,,Summer,Triclosan,15.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
416,Upstream of Agra city,,,,Summer,Trimethoprim,300.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
