Sr No.,Location(actual name not some legend thing),Date,Month,Year,Season,Parameter,Actual Value,Mean,Std Dev,Unit,Source,Notes/Extraction Remark
266,Okhla Barrage,,September,2021.0,Post-monsoon,Diclofenac,200,200.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
267,D/S Shahadara drain & Yamuna Confluence,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
268,D/S Shahadara drain & Yamuna Confluence,,September,2021.0,Post-monsoon,Diclofenac,150,150.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
269,U/S Mathura,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
270,U/S Mathura,,September,2021.0,Post-monsoon,Diclofenac,150,150.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
271,D/S Mathura,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
272,D/S Mathura,,September,2021.0,Post-monsoon,Diclofenac,150,150.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
273,U/S Agra city,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
274,U/S Agra city,,September,2021.0,Post-monsoon,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
275,Agra city near Taj Mahal,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
276,Agra city near Taj Mahal,,September,2021.0,Post-monsoon,Diclofenac,200,200.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
277,D/S Agra city,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
278,D/S Agra city,,September,2021.0,Post-monsoon,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
279,U/S Etawah,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
280,U/S Etawah,,September,2021.0,Post-monsoon,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
281,D/S Etawah,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
282,D/S Etawah,,September,2021.0,Post-monsoon,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
283,Dakpatthar,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
284,Dakpatthar,,September,2021.0,Post-monsoon,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
285,Hindon River,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
286,Hindon River,,September,2021.0,Post-monsoon,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
287,Hindon Canal,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
288,Hindon Canal,,September,2021.0,Post-monsoon,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
289,Nizamuddin Bridge,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
290,Nizamuddin Bridge,,September,2021.0,Post-monsoon,Naproxen,1000,1000.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
291,Okhla Barrage,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
292,Okhla Barrage,,September,2021.0,Post-monsoon,Naproxen,1500,1500.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
293,D/S Shahadara drain & Yamuna Confluence,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
294,D/S Shahadara drain & Yamuna Confluence,,September,2021.0,Post-monsoon,Naproxen,1000,1000.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
295,U/S Mathura,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
296,U/S Mathura,,September,2021.0,Post-monsoon,Naproxen,500,500.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
297,D/S Mathura,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
298,D/S Mathura,,September,2021.0,Post-monsoon,Naproxen,500,500.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
299,U/S Agra city,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
300,U/S Agra city,,September,2021.0,Post-monsoon,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
301,Agra city near Taj Mahal,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
302,Agra city near Taj Mahal,,September,2021.0,Post-monsoon,Naproxen,1500,1500.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
303,D/S Agra city,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
304,D/S Agra city,,September,2021.0,Post-monsoon,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
305,U/S Etawah,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
306,U/S Etawah,,September,2021.0,Post-monsoon,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
307,D/S Etawah,,May,2021.0,Summer,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
308,D/S Etawah,,September,2021.0,Post-monsoon,Naproxen,50,50.0,,ng/L,"Figure 2J, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
309,Dakpatthar,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
310,Dakpatthar,,September,2021.0,Post-monsoon,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
311,Hindon River,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
312,Hindon River,,September,2021.0,Post-monsoon,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
313,Hindon Canal,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
314,Hindon Canal,,September,2021.0,Post-monsoon,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
315,Nizamuddin Bridge,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
316,Nizamuddin Bridge,,September,2021.0,Post-monsoon,Ketoprofen,200,200.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
317,Okhla Barrage,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
318,Okhla Barrage,,September,2021.0,Post-monsoon,Ketoprofen,400,400.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
319,D/S Shahadara drain & Yamuna Confluence,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
320,D/S Shahadara drain & Yamuna Confluence,,September,2021.0,Post-monsoon,Ketoprofen,200,200.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
321,U/S Mathura,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
322,U/S Mathura,,September,2021.0,Post-monsoon,Ketoprofen,1400,1400.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
323,D/S Mathura,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
324,D/S Mathura,,September,2021.0,Post-monsoon,Ketoprofen,200,200.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
325,U/S Agra city,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
326,U/S Agra city,,September,2021.0,Post-monsoon,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
327,Agra city near Taj Mahal,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
328,Agra city near Taj Mahal,,September,2021.0,Post-monsoon,Ketoprofen,400,400.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
329,D/S Agra city,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
330,D/S Agra city,,September,2021.0,Post-monsoon,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
331,U/S Etawah,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
332,U/S Etawah,,September,2021.0,Post-monsoon,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
333,D/S Etawah,,May,2021.0,Summer,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
334,D/S Etawah,,September,2021.0,Post-monsoon,Ketoprofen,20,20.0,,ng/L,"Figure 2K, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
335,Dakpatthar,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
336,Dakpatthar,,September,2021.0,Post-monsoon,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
337,Hindon River,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
338,Hindon River,,September,2021.0,Post-monsoon,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
339,Hindon Canal,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
340,Hindon Canal,,September,2021.0,Post-monsoon,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
341,Nizamuddin Bridge,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
342,Nizamuddin Bridge,,September,2021.0,Post-monsoon,Carbamazepine,200,200.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
343,Okhla Barrage,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
344,Okhla Barrage,,September,2021.0,Post-monsoon,Carbamazepine,400,400.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
345,D/S Shahadara drain & Yamuna Confluence,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
346,D/S Shahadara drain & Yamuna Confluence,,September,2021.0,Post-monsoon,Carbamazepine,200,200.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
347,U/S Mathura,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
348,U/S Mathura,,September,2021.0,Post-monsoon,Carbamazepine,100,100.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
349,D/S Mathura,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
350,D/S Mathura,,September,2021.0,Post-monsoon,Carbamazepine,100,100.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
351,U/S Agra city,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
352,U/S Agra city,,September,2021.0,Post-monsoon,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
353,Agra city near Taj Mahal,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
354,Agra city near Taj Mahal,,September,2021.0,Post-monsoon,Carbamazepine,350,350.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
355,D/S Agra city,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
356,D/S Agra city,,September,2021.0,Post-monsoon,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
357,U/S Etawah,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
358,U/S Etawah,,September,2021.0,Post-monsoon,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
359,D/S Etawah,,May,2021.0,Summer,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
360,D/S Etawah,,September,2021.0,Post-monsoon,Carbamazepine,20,20.0,,ng/L,"Figure 2L, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
361,Dakpatthar,,May,2021.0,Summer,Atenolol,10,10.0,,ng/L,"Figure 2M, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
362,Dakpatthar,,September,2021.0,Post-monsoon,Atenolol,10,10.0,,ng/L,"Figure 2M, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
363,Hindon River,,May,2021.0,Summer,Atenolol,10,10.0,,ng/L,"Figure 2M, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
364,Hindon River,,September,2021.0,Post-monsoon,Atenolol,10,10.0,,ng/L,"Figure 2M, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
