Sr No.,Location(actual name not some legend thing),Date,Month,Year,Season,Parameter,Actual Value,Mean,Std Dev,Unit,Source,Notes/Extraction Remark
269,Nizamuddin Quarter Stream,,FEB,,,Ammonia,20,20.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
270,Nizamuddin Quarter Stream,,MAR,,,Ammonia,22,22.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
271,Nizamuddin Quarter Stream,,APR,,,Ammonia,24,24.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
272,Nizamuddin Quarter Stream,,MAY,,,Ammonia,25,25.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
273,Nizamuddin Quarter Stream,,JUN,,,Ammonia,20,20.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
274,Nizamuddin Quarter Stream,,JUL,,,Ammonia,12,12.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
275,Nizamuddin Quarter Stream,,AUG,,,Ammonia,7,7.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
276,Nizamuddin Quarter Stream,,SEP,,,Ammonia,14,14.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
277,Nizamuddin Quarter Stream,,OCT,,,Ammonia,20,20.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
278,Nizamuddin Quarter Stream,,NOV,,,Ammonia,17,17.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
279,Agra Canal Midstream,,DEC,,,Ammonia,12,12.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
280,Agra Canal Midstream,,JAN,,,Ammonia,14,14.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
281,Agra Canal Midstream,,FEB,,,Ammonia,10,10.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
282,Agra Canal Midstream,,MAR,,,Ammonia,12,12.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
283,Agra Canal Midstream,,APR,,,Ammonia,14,14.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
284,Agra Canal Midstream,,MAY,,,Ammonia,16,16.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
285,Agra Canal Midstream,,JUN,,,Ammonia,10,10.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
286,Agra Canal Midstream,,JUL,,,Ammonia,5,5.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
287,Agra Canal Midstream,,AUG,,,Ammonia,3,3.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
288,Agra Canal Midstream,,SEP,,,Ammonia,7,7.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
289,Agra Canal Midstream,,OCT,,,Ammonia,12,12.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
290,Agra Canal Midstream,,NOV,,,Ammonia,10,10.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
291,Agra Canal Quarter Stream,,DEC,,,Ammonia,10,10.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
292,Agra Canal Quarter Stream,,JAN,,,Ammonia,12,12.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
293,Agra Canal Quarter Stream,,FEB,,,Ammonia,8,8.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
294,Agra Canal Quarter Stream,,MAR,,,Ammonia,10,10.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
295,Agra Canal Quarter Stream,,APR,,,Ammonia,12,12.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
296,Agra Canal Quarter Stream,,MAY,,,Ammonia,14,14.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
297,Agra Canal Quarter Stream,,JUN,,,Ammonia,8,8.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
298,Agra Canal Quarter Stream,,JUL,,,Ammonia,3,3.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
299,Agra Canal Quarter Stream,,AUG,,,Ammonia,1,1.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
300,Agra Canal Quarter Stream,,SEP,,,Ammonia,5,5.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
301,Agra Canal Quarter Stream,,OCT,,,Ammonia,10,10.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
302,Agra Canal Quarter Stream,,NOV,,,Ammonia,8,8.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
303,Palla,,DEC,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
304,Palla,,JAN,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
305,Palla,,FEB,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
306,Palla,,MAR,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
307,Palla,,APR,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
308,Palla,,MAY,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
309,Palla,,JUN,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
310,Palla,,JUL,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
311,Palla,,AUG,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
312,Palla,,SEP,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
313,Palla,,OCT,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
314,Palla,,NOV,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
315,Nizamuddin Midstream,,DEC,,,Total coliform,50000000,50000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
316,Nizamuddin Midstream,,JAN,,,Total coliform,60000000,60000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
317,Nizamuddin Midstream,,FEB,,,Total coliform,70000000,70000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
318,Nizamuddin Midstream,,MAR,,,Total coliform,80000000,80000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
319,Nizamuddin Midstream,,APR,,,Total coliform,90000000,90000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
320,Nizamuddin Midstream,,MAY,,,Total coliform,200000000,200000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
321,Nizamuddin Midstream,,JUN,,,Total coliform,50000000,50000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
322,Nizamuddin Midstream,,JUL,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
323,Nizamuddin Midstream,,AUG,,,Total coliform,10000000,10000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
324,Nizamuddin Midstream,,SEP,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
325,Nizamuddin Midstream,,OCT,,,Total coliform,50000000,50000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
326,Nizamuddin Midstream,,NOV,,,Total coliform,60000000,60000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
327,Nizamuddin Quarter Stream,,DEC,,,Total coliform,60000000,60000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
328,Nizamuddin Quarter Stream,,JAN,,,Total coliform,70000000,70000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
329,Nizamuddin Quarter Stream,,FEB,,,Total coliform,80000000,80000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
330,Nizamuddin Quarter Stream,,MAR,,,Total coliform,90000000,90000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
331,Nizamuddin Quarter Stream,,APR,,,Total coliform,100000000,100000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
332,Nizamuddin Quarter Stream,,MAY,,,Total coliform,220000000,220000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
333,Nizamuddin Quarter Stream,,JUN,,,Total coliform,60000000,60000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
334,Nizamuddin Quarter Stream,,JUL,,,Total coliform,30000000,30000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
335,Nizamuddin Quarter Stream,,AUG,,,Total coliform,20000000,20000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
336,Nizamuddin Quarter Stream,,SEP,,,Total coliform,30000000,30000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
337,Nizamuddin Quarter Stream,,OCT,,,Total coliform,60000000,60000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
338,Nizamuddin Quarter Stream,,NOV,,,Total coliform,70000000,70000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
339,Agra Canal Midstream,,DEC,,,Total coliform,40000000,40000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
340,Agra Canal Midstream,,JAN,,,Total coliform,50000000,50000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
341,Agra Canal Midstream,,FEB,,,Total coliform,60000000,60000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
342,Agra Canal Midstream,,MAR,,,Total coliform,70000000,70000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
343,Agra Canal Midstream,,APR,,,Total coliform,80000000,80000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
344,Agra Canal Midstream,,MAY,,,Total coliform,180000000,180000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
345,Agra Canal Midstream,,JUN,,,Total coliform,40000000,40000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
346,Agra Canal Midstream,,JUL,,,Total coliform,10000000,10000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
347,Agra Canal Midstream,,AUG,,,Total coliform,5000000,5000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
348,Agra Canal Midstream,,SEP,,,Total coliform,10000000,10000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
349,Agra Canal Midstream,,OCT,,,Total coliform,40000000,40000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
350,Agra Canal Midstream,,NOV,,,Total coliform,50000000,50000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
351,Agra Canal Quarter Stream,,DEC,,,Total coliform,30000000,30000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
352,Agra Canal Quarter Stream,,JAN,,,Total coliform,40000000,40000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
353,Agra Canal Quarter Stream,,FEB,,,Total coliform,50000000,50000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
354,Agra Canal Quarter Stream,,MAR,,,Total coliform,60000000,60000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
355,Agra Canal Quarter Stream,,APR,,,Total coliform,70000000,70000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
356,Agra Canal Quarter Stream,,MAY,,,Total coliform,160000000,160000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
357,Agra Canal Quarter Stream,,JUN,,,Total coliform,30000000,30000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
358,Agra Canal Quarter Stream,,JUL,,,Total coliform,5000000,5000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
359,Agra Canal Quarter Stream,,AUG,,,Total coliform,2000000,2000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
360,Agra Canal Quarter Stream,,SEP,,,Total coliform,5000000,5000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
361,Agra Canal Quarter Stream,,OCT,,,Total coliform,30000000,30000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
362,Agra Canal Quarter Stream,,NOV,,,Total coliform,40000000,40000000.0,,No./100 mL,Fig. 8,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
363,Palla,,DEC,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
364,Palla,,JAN,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
365,Palla,,FEB,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
366,Palla,,MAR,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
367,Palla,,APR,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
368,Palla,,MAY,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
369,Palla,,JUN,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
370,Palla,,JUL,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
371,Palla,,AUG,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
372,Palla,,SEP,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
373,Palla,,OCT,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
374,Palla,,NOV,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
375,Nizamuddin Midstream,,DEC,,,Fecal coliform,20000000,20000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
376,Nizamuddin Midstream,,JAN,,,Fecal coliform,25000000,25000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
377,Nizamuddin Midstream,,FEB,,,Fecal coliform,30000000,30000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
378,Nizamuddin Midstream,,MAR,,,Fecal coliform,35000000,35000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
379,Nizamuddin Midstream,,APR,,,Fecal coliform,40000000,40000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
380,Nizamuddin Midstream,,MAY,,,Fecal coliform,50000000,50000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
381,Nizamuddin Midstream,,JUN,,,Fecal coliform,20000000,20000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
382,Nizamuddin Midstream,,JUL,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
383,Nizamuddin Midstream,,AUG,,,Fecal coliform,5000000,5000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
384,Nizamuddin Midstream,,SEP,,,Fecal coliform,10000000,10000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
385,Nizamuddin Midstream,,OCT,,,Fecal coliform,20000000,20000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
386,Nizamuddin Midstream,,NOV,,,Fecal coliform,25000000,25000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
387,Nizamuddin Quarter Stream,,DEC,,,Fecal coliform,25000000,25000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
388,Nizamuddin Quarter Stream,,JAN,,,Fecal coliform,30000000,30000000.0,,No/100 mL,Fig. 9,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
