Sr No.,Location(actual name not some legend thing),Date,Month,Year,Season,Parameter,Actual Value,Mean,Std Dev,Unit,Source,Notes/Extraction Remark
230,Okhla (ST2),,December,2021,Winter,Biochemical Oxygen Demand,18.81±9.73,18.81,9.73,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
231,Okhla (ST2),,December,2021,Winter,Chemical Oxygen Demand,133.46±52.25,133.46,52.25,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
232,Okhla (ST2),,January,2022,Winter,Dissolved Oxygen,2.43±0.26,2.43,0.26,mg/L,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
233,Okhla (ST2),,January,2022,Winter,Electrical Conductivity,548.55±34.7,548.55,34.7,µS/cm,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
234,Okhla (ST2),,January,2022,Winter,Nitrate-nitrogen,1.05±0.38,1.05,0.38,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
235,Okhla (ST2),,January,2022,Winter,Total Organic Carbon,79.48±31.1,79.48,31.1,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
236,Okhla (ST2),,January,2022,Winter,Total Suspended Solids,96.8±50.3,96.8,50.3,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
237,Okhla (ST2),,January,2022,Winter,pH,6.09±0.8,6.09,0.8,s.u.,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
238,Okhla (ST2),,January,2022,Winter,Water Temperature,15.23±0.96,15.23,0.96,°C,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
239,Okhla (ST2),,January,2022,Winter,Ammonium-nitrogen,8.39±0.5,8.39,0.5,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
240,Okhla (ST2),,January,2022,Winter,Turbidity,239.85±26.43,239.85,26.43,NTU,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
241,Okhla (ST2),,January,2022,Winter,Biochemical Oxygen Demand,25.98±13.95,25.98,13.95,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
242,Okhla (ST2),,January,2022,Winter,Chemical Oxygen Demand,182.54±94.24,182.54,94.24,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
243,Okhla (ST2),,February,2022,Winter,Dissolved Oxygen,3.27±0.32,3.27,0.32,mg/L,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
244,Okhla (ST2),,February,2022,Winter,Electrical Conductivity,646.79±60.1,646.79,60.1,µS/cm,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
245,Okhla (ST2),,February,2022,Winter,Nitrate-nitrogen,0.87±0.24,0.87,0.24,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
246,Okhla (ST2),,February,2022,Winter,Total Organic Carbon,74.29±57.9,74.29,57.9,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
247,Okhla (ST2),,February,2022,Winter,Total Suspended Solids,110.3±104.8,110.3,104.8,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
248,Okhla (ST2),,February,2022,Winter,pH,7.18±0.7,7.18,0.7,s.u.,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
249,Okhla (ST2),,February,2022,Winter,Water Temperature,17.96±1.67,17.96,1.67,°C,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
250,Okhla (ST2),,February,2022,Winter,Ammonium-nitrogen,9.8712±0.92,9.8712,0.92,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
251,Okhla (ST2),,February,2022,Winter,Turbidity,0.67±1.18,0.67,1.18,NTU,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
252,Okhla (ST2),,February,2022,Winter,Biochemical Oxygen Demand,9.17±2.98,9.17,2.98,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
253,Okhla (ST2),,February,2022,Winter,Chemical Oxygen Demand,100.56±41.93,100.56,41.93,mg/l,Table 2,"Mean and standard deviation reported in Table 2 | issues: Wazirabad (ST1): Data for May 2021 was not available for ST1, as stated in the text and Table 1."
